timestamp,equity,cash,drawdown
1970-01-01 00:00:01.767083400,99993.0,91326.0,0.006999999999999999
1970-01-01 00:00:01.767083580,99914.0,91326.0,0.086
1970-01-01 00:00:01.767083760,99778.5,91326.0,0.2215
1970-01-01 00:00:01.767083940,99881.0,91326.0,0.11900000000000001
1970-01-01 00:00:01.767084120,99957.5,91326.0,0.042499999999999996
1970-01-01 00:00:01.767084300,100230.5,91326.0,0.0
1970-01-01 00:00:01.767084480,99891.5,91326.0,0.3382204019734512
1970-01-01 00:00:01.767084660,99835.5,91326.0,0.39409161881862304
1970-01-01 00:00:01.767084840,99377.0,91326.0,0.8515372067384678
1970-01-01 00:00:01.767085020,99278.5,99278.5,0.949810686367922
1970-01-01 00:00:01.767085200,99271.5,90861.5,0.9567945884735684
1970-01-01 00:00:01.767085380,99227.5,90861.5,1.0006934017090605
1970-01-01 00:00:01.767085560,99035.0,90861.5,1.1927507096143388
1970-01-01 00:00:01.767085740,99103.0,90861.5,1.1249070891594874
1970-01-01 00:00:01.767085920,99472.5,90861.5,0.7562568280114337
1970-01-01 00:00:01.767086100,99512.0,90861.5,0.7168476661295714
1970-01-01 00:00:01.767086280,99705.0,90861.5,0.5242915080738897
1970-01-01 00:00:01.767086460,99580.0,90861.5,0.6490040456747198
1970-01-01 00:00:01.767086640,99590.0,90861.5,0.6390270426666533
1970-01-01 00:00:01.767086820,99356.0,90861.5,0.8724889130554072
1970-01-01 00:00:01.767087000,98972.5,90861.5,1.255106978414754
1970-01-01 00:00:01.767087180,99605.5,90861.5,0.6235626880041504
1970-01-01 00:00:01.767087360,99353.5,90861.5,0.8749831638074239
1970-01-01 00:00:01.767087540,99192.5,90861.5,1.035612912237293
1970-01-01 00:00:01.767087720,99452.0,90861.5,0.7767096841779697
1970-01-01 00:00:01.767087900,99485.5,90861.5,0.7432867241009473
1970-01-01 00:00:01.767088080,99449.5,90861.5,0.7792039349299864
1970-01-01 00:00:01.767088260,99563.5,90861.5,0.6654661006380294
1970-01-01 00:00:01.767088440,99792.0,90861.5,0.43749158190371196
1970-01-01 00:00:01.767088620,100197.5,90861.5,0.03292410992661914
1970-01-01 00:00:01.767152700,101230.5,90861.5,0.0
1970-01-01 00:00:01.767152880,101371.0,90861.5,0.0
1970-01-01 00:00:01.767153060,101260.5,90861.5,0.10900553412711722
1970-01-01 00:00:01.767153240,100554.0,90861.5,0.805950419745292
